Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Hungary,HUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.7558399773763,4.74550624393641,..,..
Hungary,HUN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,102.2119005,103.4451716,106.0716003,106.9594676
Hungary,HUN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,2003.74768066,2115.19238281,..,..
Hungary,HUN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Hungary,HUN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,92.54461744,92.55903291,92.57364823,92.58851023
Hungary,HUN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,86.904568,87.72220637,87.75110139,87.7804865
Hungary,HUN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,30.6,..,..
Hungary,HUN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
Hungary,HUN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,7.7,7.1,6.3,..
Hungary,HUN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,6.9,..
Iceland,ISL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,..,..,..
Iceland,ISL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,53920,55340,59590,..
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.6609756097561,82.8609756097561,82.5609756097561,..
Iceland,ISL,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,89,91,91,..
Iceland,ISL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92,93,93,..
Iceland,ISL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.3191613278975,6.23722432177273,..,..
Iceland,ISL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,119.9878586,122.1696222,121.9493203,123.4850239
Iceland,ISL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,4739.734375,5113.22167969,..,..
Iceland,ISL,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Iceland,ISL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.99999601,99.99999943,99.99999775,99.99999721
Iceland,ISL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,78.81124984,81.24319906,83.68803443,83.68756132
Iceland,ISL,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,13.8,..,..
Iceland,ISL,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.08,0.08,0.08,0.08
Iceland,ISL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,4.5,2.7,4.4,..
Iceland,ISL,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,5.8,..
India,IND,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6120,6630,6920,..
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.165,69.416,69.656,..
India,IND,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,89,90,91,..
India,IND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90,93,95,..
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.71919020043,1.79982544579379,..,..
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,87.31773719,86.94256319,84.27000876,83.60189609
India,IND,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,253.42102051,275.13040161,..,..
India,IND,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
India,IND,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
India,IND,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,39.88551213,41.89591302,43.90429017,45.90965899
India,IND,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,27,..,..
India,IND,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
India,IND,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,204,199,193,..
India,IND,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,10.4,..
Indonesia,IDN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,4.5,3.6,2.7,..
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10590,11310,11940,..
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.282,71.509,71.716,..
Indonesia,IDN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,85,85,85,..
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90,89,88,..
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.01367107029183,2.17846155349724,..,..
Indonesia,IDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,164.44059,119.3387219,126.1069128,130.0613865
Indonesia,IDN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,352.1897583,375.15563965,..,..
Indonesia,IDN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Indonesia,IDN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
Indonesia,IDN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
Indonesia,IDN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,37.9,..,..
Indonesia,IDN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.21,0.2,0.18,0.17
Indonesia,IDN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,319,316,312,..
Indonesia,IDN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,6.3,..
"Iran, Islamic Rep.",IRN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.4,0.5,..,..
"Iran, Islamic Rep.",IRN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,14560,13870,12920,..
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.271,76.479,76.677,..
"Iran, Islamic Rep.",IRN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99,99,99,..
"Iran, Islamic Rep.",IRN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,99,..
"Iran, Islamic Rep.",IRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.69493097940191,7.69301259933288,..,..
"Iran, Islamic Rep.",IRN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,107.8997933,108.4623938,142.3903718,151.94722
"Iran, Islamic Rep.",IRN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1758.99145508,1691.33569336,..,..
"Iran, Islamic Rep.",IRN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
"Iran, Islamic Rep.",IRN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,93.54765027,93.69683569,93.84218326,93.98386362
"Iran, Islamic Rep.",IRN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
"Iran, Islamic Rep.",IRN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,14,..,..
"Iran, Islamic Rep.",IRN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.05,0.05,0.05,0.05
"Iran, Islamic Rep.",IRN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,14,14,13,..
"Iran, Islamic Rep.",IRN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,9.6,..
Iraq,IRQ,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Iraq,IRQ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10890,11100,11530,..
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.294,70.454,70.604,..
Iraq,IRQ,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,85,84,84,..
Iraq,IRQ,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,85,83,82,..
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.64119988531345,4.89519536080978,..,..
Iraq,IRQ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,88.98326332,95.04015497,94.69591577,91.85556947
Iraq,IRQ,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,722.66400146,715.95831299,..,..
Iraq,IRQ,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Iraq,IRQ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,58.39519541,58.87657478,59.35663,59.66446001
Iraq,IRQ,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,42.36033706,42.88862069,43.1273041,42.87731862
Iraq,IRQ,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,22.2,..,..
Iraq,IRQ,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
Iraq,IRQ,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,42,42,41,..
Iraq,IRQ,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,8.8,..
Ireland,IRL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.2,..,..,..
Ireland,IRL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,61780,66010,69190,..
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.1560975609756,82.2560975609756,82.3024390243903,..
Ireland,IRL,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,95,94,94,..
Ireland,IRL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92,92,91,..
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.80673413504381,7.62432519277565,..,..
Ireland,IRL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,103.0630014,103.1710486,105.6900007,105.9994702
Ireland,IRL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,5616.83154297,5896.69189453,..,..
Ireland,IRL,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Ireland,IRL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,97.20488918,97.33387767,97.33152113,97.32902931
Ireland,IRL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,82.45330285,82.65620946,82.77712007,82.89898929
Ireland,IRL,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,23.6,..,..
Ireland,IRL,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.15,0.16,0.15,0.15
Ireland,IRL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,7.3,7,5.8,..
Ireland,IRL,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,3.2,..
Isle of Man,IMN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Isle of Man,IMN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..
Isle of Man,IMN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..,..,..,..
Isle of Man,IMN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..
Isle of Man,IMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
Isle of Man,IMN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..
Isle of Man,IMN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..
Isle of Man,IMN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Isle of Man,IMN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,97.20756495,97.20756495,97.20756495,97.20756495
Isle of Man,IMN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
Isle of Man,IMN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..
Isle of Man,IMN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
Isle of Man,IMN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,..,..,..,..
Isle of Man,IMN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..
Israel,ISR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Israel,ISR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,38640,40310,41750,..
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.5512195121951,82.8024390243903,82.8048780487805,..
Israel,ISR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,98,98,98,..
Israel,ISR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,98,98,..
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.57921797711544,6.97640383662809,..,..
Israel,ISR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,127.8529153,127.6618693,137.3339858,131.7076299
Israel,ISR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,3087.96337891,3207.46630859,..,..
Israel,ISR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Israel,ISR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.44468698,99.40343803,99.3622324,99.32107052
Israel,ISR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,92.69180272,93.44852172,94.20534806,94.96232762
Israel,ISR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,25.5,..,..
Israel,ISR,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
Israel,ISR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,3.3,4,2.9,..
Israel,ISR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,9.7,..
Italy,ITA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.4,..,..,..
Italy,ITA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,41810,43580,45210,..
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.9463414634147,83.3463414634146,83.1975609756098,..
Italy,ITA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,95,95,95,..
Italy,ITA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92,93,94,..
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.43785754854959,5.37637433931087,..,..
Italy,ITA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,138.2337679,137.466947,131.2645046,128.6710064
Italy,ITA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,3572.10083008,3624.08227539,..,..
Italy,ITA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Italy,ITA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,95.82368779,95.82368779,95.82368779,95.82368779
Italy,ITA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,95.76461446,95.77078165,95.77703292,95.78339507
Italy,ITA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,23.4,..,..
Italy,ITA,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.13,0.12,0.1,0.09
Italy,ITA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,7.3,7.2,7.1,..
Italy,ITA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,5,..
Jamaica,JAM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Jamaica,JAM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9320,9580,10330,..
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.267,74.368,74.475,..
Jamaica,JAM,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,93,97,96,..
Jamaica,JAM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,89,94,..
Jamaica,JAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.46161388747377,2.89963415544152,..,..
Jamaica,JAM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,105.8330321,101.0265271,102.5640043,97.03130556
Jamaica,JAM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,552.12615967,559.11590576,..,..
Jamaica,JAM,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Jamaica,JAM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
Jamaica,JAM,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
Jamaica,JAM,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,11,..,..
Jamaica,JAM,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.97,0.94,0.92,0.84
Jamaica,JAM,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,5.2,3.5,3.2,..
Jamaica,JAM,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,11.3,..
Japan,JPN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Japan,JPN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,42430,43220,43880,..
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.099756097561,84.2109756097561,84.3563414634146,..
Japan,JPN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99,98,98,..
Japan,JPN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,97,96,..
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.08563914300274,8.7422577098865,..,..
Japan,JPN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,135.5186644,141.4069924,147.0232275,152.0316954
Japan,JPN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,4386.46142578,4503.68212891,..,..
Japan,JPN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Japan,JPN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.47042419,98.51793203,98.56544671,98.56544671
Japan,JPN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,80.23911509,80.64033577,81.03379461,81.42986093
Japan,JPN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,21.9,..,..
Japan,JPN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.01,0.01,0.01,0.01
Japan,JPN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,15,14,13,..
Japan,JPN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,5.6,..
Jordan,JOR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Jordan,JOR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9950,10210,10500,..
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.292,74.405,74.526,..
Jordan,JOR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99,96,89,..
Jordan,JOR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93,92,87,..
Jordan,JOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.66711902095272,2.47859527268662,..,..
Jordan,JOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,99.15637314,87.62148885,77.00460933,68.48769211
